store_id,event_time,coef,se,t,p,raw_mean_diff,n_events,weight_sum
WI_1,-2,0.10305060580567578,0.02017046534703023,5.108985044851645,3.238939864017451e-07,0.08886061136076102,894.0,894.0
WI_2,-8,0.065333673667068,0.024580607481418094,2.657935680249462,0.007862089624391454,0.04066659733453548,891.0,891.0
WI_2,-7,0.067226155619524,0.023607323638263702,2.847682212928243,0.004403887558919447,0.04255907928699379,892.0,892.0
WI_2,-6,0.06195515711263309,0.023752575708259845,2.608355315802171,0.009097846330796478,0.03728808078010279,895.0,895.0
WI_2,-5,0.06922724335160363,0.023701452026367118,2.920801783561214,0.003491318785437739,0.04456016701907462,895.0,895.0
WI_2,-4,0.09631947063608856,0.02161311183795807,4.456529506636213,8.329714056187469e-06,0.07165239430355871,895.0,895.0
WI_2,-3,0.07793914710802327,0.021793249099003494,3.5762977220127805,0.000348494742252529,0.05327207077549351,895.0,895.0
WI_2,-2,0.07013489650113024,0.01742214195889052,4.025618472551844,5.682576114821042e-05,0.0454678201685999,895.0,895.0
WI_3,-8,0.026909042448392824,0.02701474098610306,0.9960873754901219,0.31920769326873544,0.040799238590275275,865.0,865.0
WI_3,-7,-0.012130269035848979,0.026524272344926648,-0.4573271182750904,0.6474359407466034,0.0017599271060348765,867.0,867.0
WI_3,-6,0.04174052290226042,0.0247060775209132,1.6894840092251755,0.09112671374137137,0.05563071904414204,869.0,869.0
WI_3,-5,0.026662105625560546,0.026019669254196045,1.0246904126677514,0.3055092882074777,0.04055230176744227,869.0,869.0
WI_3,-4,0.07487022712298236,0.024909068960441864,3.00574169359296,0.0026493395170104593,0.0887604232648641,869.0,869.0
WI_3,-3,0.04808757564720981,0.02369837601639128,2.029150673191675,0.04244294594594626,0.06197777178909121,869.0,869.0
WI_3,-2,0.037492672848833924,0.021595642714418713,1.7361221124389725,0.08254224528265092,0.05138286899071541,869.0,869.0
